datetime,hour,day_of_week,is_holiday,traffic_volume
2023-06-29 23:00:00,23,3,0,1514
2023-06-30 00:00:00,0,4,0,1623
2023-06-30 01:00:00,1,4,0,1756
2023-06-30 02:00:00,2,4,0,2114
2023-06-30 03:00:00,3,4,0,1941
2023-06-30 04:00:00,4,4,0,2280
2023-06-30 05:00:00,5,4,0,2149
2023-06-30 06:00:00,6,4,0,2134
2023-06-30 07:00:00,7,4,1,1921
2023-06-30 08:00:00,8,4,0,2138
2023-06-30 09:00:00,9,4,0,2033
2023-06-30 10:00:00,10,4,0,1971
2023-06-30 11:00:00,11,4,0,1833
2023-06-30 12:00:00,12,4,0,1678
2023-06-30 13:00:00,13,4,0,1664
2023-06-30 14:00:00,14,4,0,1305
2023-06-30 15:00:00,15,4,0,1254
2023-06-30 16:00:00,16,4,0,1188
2023-06-30 17:00:00,17,4,0,1111
2023-06-30 18:00:00,18,4,0,1208
2023-06-30 19:00:00,19,4,0,1267
2023-06-30 20:00:00,20,4,0,1070
2023-06-30 21:00:00,21,4,0,1299
2023-06-30 22:00:00,22,4,0,1417
2023-06-30 23:00:00,23,4,0,1542
2023-07-01 00:00:00,0,5,0,1171
2023-07-01 01:00:00,1,5,0,1398
2023-07-01 02:00:00,2,5,0,1458
2023-07-01 03:00:00,3,5,0,1620
2023-07-01 04:00:00,4,5,0,1561
2023-07-01 05:00:00,5,5,0,1750
2023-07-01 06:00:00,6,5,0,1728
2023-07-01 07:00:00,7,5,0,1756
2023-07-01 08:00:00,8,5,0,1763
2023-07-01 09:00:00,9,5,0,1649
2023-07-01 10:00:00,10,5,0,1629
2023-07-01 11:00:00,11,5,0,1393
2023-07-01 12:00:00,12,5,0,1361
2023-07-01 13:00:00,13,5,0,1283
2023-07-01 14:00:00,14,5,0,1077
2023-07-01 15:00:00,15,5,0,944
2023-07-01 16:00:00,16,5,0,908
2023-07-01 17:00:00,17,5,0,847
2023-07-01 18:00:00,18,5,0,900
2023-07-01 19:00:00,19,5,0,896
2023-07-01 20:00:00,20,5,0,947
2023-07-01 21:00:00,21,5,0,950
2023-07-01 22:00:00,22,5,0,1084
2023-07-01 23:00:00,23,5,0,1202
2023-07-02 00:00:00,0,6,0,1179
2023-07-02 01:00:00,1,6,0,1536
2023-07-02 02:00:00,2,6,0,1383
2023-07-02 03:00:00,3,6,0,1724
2023-07-02 04:00:00,4,6,0,1759
2023-07-02 05:00:00,5,6,0,1754
2023-07-02 06:00:00,6,6,0,1839
2023-07-02 07:00:00,7,6,0,1824
2023-07-02 08:00:00,8,6,0,1602
2023-07-02 09:00:00,9,6,0,1795
2023-07-02 10:00:00,10,6,0,1557
2023-07-02 11:00:00,11,6,0,1660
2023-07-02 12:00:00,12,6,0,1378
2023-07-02 13:00:00,13,6,0,1175
2023-07-02 14:00:00,14,6,0,980
2023-07-02 15:00:00,15,6,0,935
2023-07-02 16:00:00,16,6,0,881
2023-07-02 17:00:00,17,6,0,963
2023-07-02 18:00:00,18,6,0,922
2023-07-02 19:00:00,19,6,0,862
2023-07-02 20:00:00,20,6,0,1043
2023-07-02 21:00:00,21,6,0,744
2023-07-02 22:00:00,22,6,0,1096
2023-07-02 23:00:00,23,6,0,1296
2023-07-03 00:00:00,0,0,0,1754
2023-07-03 01:00:00,1,0,0,1696
2023-07-03 02:00:00,2,0,0,2088
2023-07-03 03:00:00,3,0,0,2129
2023-07-03 04:00:00,4,0,0,2167
2023-07-03 05:00:00,5,0,0,2191
2023-07-03 06:00:00,6,0,0,2399
2023-07-03 07:00:00,7,0,0,2227
2023-07-03 08:00:00,8,0,0,2108
2023-07-03 09:00:00,9,0,0,1972
2023-07-03 10:00:00,10,0,0,2025
2023-07-03 11:00:00,11,0,0,1928
2023-07-03 12:00:00,12,0,1,1405
2023-07-03 13:00:00,13,0,0,1514
2023-07-03 14:00:00,14,0,0,1583
2023-07-03 15:00:00,15,0,0,1257
2023-07-03 16:00:00,16,0,0,1463
2023-07-03 17:00:00,17,0,0,1143
2023-07-03 18:00:00,18,0,0,1072
2023-07-03 19:00:00,19,0,0,1102
2023-07-03 20:00:00,20,0,0,1156
2023-07-03 21:00:00,21,0,0,1322
2023-07-03 22:00:00,22,0,0,1403
2023-07-03 23:00:00,23,0,0,1673
2023-07-04 00:00:00,0,1,0,1788
2023-07-04 01:00:00,1,1,0,1807
2023-07-04 02:00:00,2,1,0,2260
2023-07-04 03:00:00,3,1,0,2029
2023-07-04 04:00:00,4,1,0,2122
2023-07-04 05:00:00,5,1,0,2055
2023-07-04 06:00:00,6,1,0,2191
2023-07-04 07:00:00,7,1,0,2212
2023-07-04 08:00:00,8,1,0,2014
2023-07-04 09:00:00,9,1,0,2003
2023-07-04 10:00:00,10,1,0,1982
2023-07-04 11:00:00,11,1,0,1776
2023-07-04 12:00:00,12,1,0,1626
2023-07-04 13:00:00,13,1,0,1648
2023-07-04 14:00:00,14,1,0,1321
2023-07-04 15:00:00,15,1,0,1237
2023-07-04 16:00:00,16,1,0,1284
2023-07-04 17:00:00,17,1,0,1301
2023-07-04 18:00:00,18,1,0,1230
2023-07-04 19:00:00,19,1,0,1194
2023-07-04 20:00:00,20,1,0,1236
2023-07-04 21:00:00,21,1,0,1447
2023-07-04 22:00:00,22,1,1,1235
2023-07-04 23:00:00,23,1,0,1575
2023-07-05 00:00:00,0,2,0,1672
2023-07-05 01:00:00,1,2,0,1832
2023-07-05 02:00:00,2,2,0,1877
2023-07-05 03:00:00,3,2,0,2038
2023-07-05 04:00:00,4,2,0,2084
2023-07-05 05:00:00,5,2,1,1872
2023-07-05 06:00:00,6,2,0,2154
2023-07-05 07:00:00,7,2,0,2235
2023-07-05 08:00:00,8,2,0,2214
2023-07-05 09:00:00,9,2,0,2015
2023-07-05 10:00:00,10,2,0,1868
2023-07-05 11:00:00,11,2,0,1900
2023-07-05 12:00:00,12,2,0,1718
2023-07-05 13:00:00,13,2,0,1533
2023-07-05 14:00:00,14,2,0,1587
2023-07-05 15:00:00,15,2,0,1289
2023-07-05 16:00:00,16,2,0,1067
2023-07-05 17:00:00,17,2,0,1146
2023-07-05 18:00:00,18,2,0,1361
2023-07-05 19:00:00,19,2,0,1185
2023-07-05 20:00:00,20,2,0,1215
2023-07-05 21:00:00,21,2,0,1349
2023-07-05 22:00:00,22,2,1,1251
2023-07-05 23:00:00,23,2,0,1562
2023-07-06 00:00:00,0,3,0,1759
2023-07-06 01:00:00,1,3,0,1810
2023-07-06 02:00:00,2,3,0,2009
2023-07-06 03:00:00,3,3,0,2071
2023-07-06 04:00:00,4,3,0,2093
2023-07-06 05:00:00,5,3,0,2208
2023-07-06 06:00:00,6,3,0,2145
2023-07-06 07:00:00,7,3,1,1745
2023-07-06 08:00:00,8,3,0,2131
2023-07-06 09:00:00,9,3,0,1924
2023-07-06 10:00:00,10,3,0,2009
2023-07-06 11:00:00,11,3,0,1825
2023-07-06 12:00:00,12,3,0,1842
2023-07-06 13:00:00,13,3,0,1537
2023-07-06 14:00:00,14,3,0,1447
2023-07-06 15:00:00,15,3,0,1199
2023-07-06 16:00:00,16,3,0,1156
2023-07-06 17:00:00,17,3,0,1049
2023-07-06 18:00:00,18,3,0,1307
2023-07-06 19:00:00,19,3,0,1171
2023-07-06 20:00:00,20,3,0,1399
2023-07-06 21:00:00,21,3,0,1078
2023-07-06 22:00:00,22,3,0,1604
2023-07-06 23:00:00,23,3,0,1563
2023-07-07 00:00:00,0,4,0,1733
2023-07-07 01:00:00,1,4,0,1723
2023-07-07 02:00:00,2,4,0,2002
2023-07-07 03:00:00,3,4,0,2016
2023-07-07 04:00:00,4,4,0,2013
2023-07-07 05:00:00,5,4,0,2062
2023-07-07 06:00:00,6,4,0,2077
2023-07-07 07:00:00,7,4,0,2220
2023-07-07 08:00:00,8,4,0,2069
2023-07-07 09:00:00,9,4,0,1889
2023-07-07 10:00:00,10,4,0,1986
2023-07-07 11:00:00,11,4,0,1612
2023-07-07 12:00:00,12,4,0,1832
2023-07-07 13:00:00,13,4,0,1769
2023-07-07 14:00:00,14,4,0,1318
2023-07-07 15:00:00,15,4,0,1451
2023-07-07 16:00:00,16,4,0,1301
2023-07-07 17:00:00,17,4,0,1167
2023-07-07 18:00:00,18,4,0,1154
2023-07-07 19:00:00,19,4,0,1282
2023-07-07 20:00:00,20,4,0,1262
2023-07-07 21:00:00,21,4,0,1087
2023-07-07 22:00:00,22,4,0,1657
2023-07-07 23:00:00,23,4,0,1613
2023-07-08 00:00:00,0,5,0,1294
2023-07-08 01:00:00,1,5,0,1357
2023-07-08 02:00:00,2,5,0,1531
2023-07-08 03:00:00,3,5,0,1780
2023-07-08 04:00:00,4,5,0,1759
2023-07-08 05:00:00,5,5,0,1820
2023-07-08 06:00:00,6,5,0,1675
2023-07-08 07:00:00,7,5,0,1747
2023-07-08 08:00:00,8,5,0,1738
2023-07-08 09:00:00,9,5,0,1723
2023-07-08 10:00:00,10,5,0,1508
2023-07-08 11:00:00,11,5,0,1522
2023-07-08 12:00:00,12,5,0,1185
2023-07-08 13:00:00,13,5,0,1177
2023-07-08 14:00:00,14,5,0,1040
2023-07-08 15:00:00,15,5,0,794
2023-07-08 16:00:00,16,5,0,862
2023-07-08 17:00:00,17,5,0,758
2023-07-08 18:00:00,18,5,0,941
2023-07-08 19:00:00,19,5,0,776
2023-07-08 20:00:00,20,5,0,902
2023-07-08 21:00:00,21,5,0,823
2023-07-08 22:00:00,22,5,0,1073
2023-07-08 23:00:00,23,5,0,1129
2023-07-09 00:00:00,0,6,0,1222
2023-07-09 01:00:00,1,6,0,1712
2023-07-09 02:00:00,2,6,0,1514
2023-07-09 03:00:00,3,6,0,1632
2023-07-09 04:00:00,4,6,0,1823
2023-07-09 05:00:00,5,6,0,1706
2023-07-09 06:00:00,6,6,0,1840
2023-07-09 07:00:00,7,6,0,1833
2023-07-09 08:00:00,8,6,0,1757
2023-07-09 09:00:00,9,6,0,1883
2023-07-09 10:00:00,10,6,0,1469
2023-07-09 11:00:00,11,6,0,1583
2023-07-09 12:00:00,12,6,0,1347
2023-07-09 13:00:00,13,6,0,1261
2023-07-09 14:00:00,14,6,0,1084
2023-07-09 15:00:00,15,6,0,1134
2023-07-09 16:00:00,16,6,0,834
2023-07-09 17:00:00,17,6,0,866
2023-07-09 18:00:00,18,6,0,930
2023-07-09 19:00:00,19,6,0,761
2023-07-09 20:00:00,20,6,0,967
2023-07-09 21:00:00,21,6,0,944
2023-07-09 22:00:00,22,6,0,926
2023-07-09 23:00:00,23,6,1,725
2023-07-10 00:00:00,0,0,0,1690
2023-07-10 01:00:00,1,0,0,1928
2023-07-10 02:00:00,2,0,0,1742
2023-07-10 03:00:00,3,0,0,2073
2023-07-10 04:00:00,4,0,0,2222
2023-07-10 05:00:00,5,0,0,2055
2023-07-10 06:00:00,6,0,0,2136
2023-07-10 07:00:00,7,0,0,2240
2023-07-10 08:00:00,8,0,0,2217
2023-07-10 09:00:00,9,0,0,2213
2023-07-10 10:00:00,10,0,0,1891
2023-07-10 11:00:00,11,0,0,1747
2023-07-10 12:00:00,12,0,0,1865
2023-07-10 13:00:00,13,0,0,1495
2023-07-10 14:00:00,14,0,0,1500
2023-07-10 15:00:00,15,0,0,1564
2023-07-10 16:00:00,16,0,0,1342
2023-07-10 17:00:00,17,0,0,1295
2023-07-10 18:00:00,18,0,1,1027
2023-07-10 19:00:00,19,0,0,1269
2023-07-10 20:00:00,20,0,0,1345
2023-07-10 21:00:00,21,0,0,1312
2023-07-10 22:00:00,22,0,0,1565
2023-07-10 23:00:00,23,0,0,1611
2023-07-11 00:00:00,0,1,0,1552
2023-07-11 01:00:00,1,1,0,1853
2023-07-11 02:00:00,2,1,0,1733
2023-07-11 03:00:00,3,1,0,2124
2023-07-11 04:00:00,4,1,0,2109
2023-07-11 05:00:00,5,1,0,2373
2023-07-11 06:00:00,6,1,0,2248
2023-07-11 07:00:00,7,1,0,2275
2023-07-11 08:00:00,8,1,0,2028
2023-07-11 09:00:00,9,1,0,2122
2023-07-11 10:00:00,10,1,0,1885
2023-07-11 11:00:00,11,1,0,1938
2023-07-11 12:00:00,12,1,0,1588
2023-07-11 13:00:00,13,1,0,1581
2023-07-11 14:00:00,14,1,0,1334
2023-07-11 15:00:00,15,1,0,1359
2023-07-11 16:00:00,16,1,0,1469
2023-07-11 17:00:00,17,1,0,1289
2023-07-11 18:00:00,18,1,0,1196
2023-07-11 19:00:00,19,1,0,970
2023-07-11 20:00:00,20,1,0,1213
2023-07-11 21:00:00,21,1,0,1393
2023-07-11 22:00:00,22,1,0,1398
2023-07-11 23:00:00,23,1,0,1713
2023-07-12 00:00:00,0,2,0,1707
2023-07-12 01:00:00,1,2,0,1937
2023-07-12 02:00:00,2,2,0,1970
2023-07-12 03:00:00,3,2,0,2025
2023-07-12 04:00:00,4,2,0,2085
2023-07-12 05:00:00,5,2,0,2081
2023-07-12 06:00:00,6,2,0,2309
2023-07-12 07:00:00,7,2,0,2140
2023-07-12 08:00:00,8,2,0,2185
2023-07-12 09:00:00,9,2,0,2000
2023-07-12 10:00:00,10,2,0,1841
2023-07-12 11:00:00,11,2,0,1884
2023-07-12 12:00:00,12,2,0,1625
2023-07-12 13:00:00,13,2,0,1530
2023-07-12 14:00:00,14,2,0,1325
2023-07-12 15:00:00,15,2,0,1297
2023-07-12 16:00:00,16,2,0,1269
2023-07-12 17:00:00,17,2,0,1188
2023-07-12 18:00:00,18,2,0,1281
2023-07-12 19:00:00,19,2,0,1231
2023-07-12 20:00:00,20,2,0,1575
2023-07-12 21:00:00,21,2,0,1388
2023-07-12 22:00:00,22,2,0,1276
2023-07-12 23:00:00,23,2,0,1549
2023-07-13 00:00:00,0,3,0,1687
2023-07-13 01:00:00,1,3,0,1768
2023-07-13 02:00:00,2,3,0,1957
2023-07-13 03:00:00,3,3,0,1989
2023-07-13 04:00:00,4,3,0,2166
2023-07-13 05:00:00,5,3,0,1992
2023-07-13 06:00:00,6,3,0,2314
2023-07-13 07:00:00,7,3,0,2025
2023-07-13 08:00:00,8,3,0,2106
2023-07-13 09:00:00,9,3,0,1980
2023-07-13 10:00:00,10,3,0,1980
2023-07-13 11:00:00,11,3,0,1811
2023-07-13 12:00:00,12,3,0,1725
2023-07-13 13:00:00,13,3,0,1681
2023-07-13 14:00:00,14,3,0,1526
2023-07-13 15:00:00,15,3,0,1350
2023-07-13 16:00:00,16,3,0,1312
2023-07-13 17:00:00,17,3,0,1413
2023-07-13 18:00:00,18,3,0,1280
2023-07-13 19:00:00,19,3,0,1187
2023-07-13 20:00:00,20,3,0,1394
2023-07-13 21:00:00,21,3,0,1385
2023-07-13 22:00:00,22,3,0,1353
2023-07-13 23:00:00,23,3,0,1552
2023-07-14 00:00:00,0,4,0,1552
2023-07-14 01:00:00,1,4,0,1600
2023-07-14 02:00:00,2,4,0,1855
2023-07-14 03:00:00,3,4,0,2065
2023-07-14 04:00:00,4,4,0,2145
2023-07-14 05:00:00,5,4,0,2041
2023-07-14 06:00:00,6,4,0,1962
2023-07-14 07:00:00,7,4,0,2330
2023-07-14 08:00:00,8,4,0,2142
2023-07-14 09:00:00,9,4,0,2209
2023-07-14 10:00:00,10,4,0,2099
2023-07-14 11:00:00,11,4,0,1902
2023-07-14 12:00:00,12,4,0,1705
2023-07-14 13:00:00,13,4,0,1530
2023-07-14 14:00:00,14,4,0,1521
2023-07-14 15:00:00,15,4,0,1330
2023-07-14 16:00:00,16,4,0,1208
2023-07-14 17:00:00,17,4,0,1007
2023-07-14 18:00:00,18,4,0,1191
2023-07-14 19:00:00,19,4,0,1326
2023-07-14 20:00:00,20,4,0,1392
2023-07-14 21:00:00,21,4,0,1351
2023-07-14 22:00:00,22,4,0,1361
2023-07-14 23:00:00,23,4,0,1660
2023-07-15 00:00:00,0,5,0,1298
2023-07-15 01:00:00,1,5,0,1392
2023-07-15 02:00:00,2,5,0,1404
2023-07-15 03:00:00,3,5,0,1863
2023-07-15 04:00:00,4,5,0,1806
2023-07-15 05:00:00,5,5,0,1867
2023-07-15 06:00:00,6,5,0,1713
2023-07-15 07:00:00,7,5,0,1790
2023-07-15 08:00:00,8,5,0,1724
2023-07-15 09:00:00,9,5,1,1431
2023-07-15 10:00:00,10,5,0,1685
2023-07-15 11:00:00,11,5,0,1285
2023-07-15 12:00:00,12,5,0,1192
2023-07-15 13:00:00,13,5,0,1235
2023-07-15 14:00:00,14,5,0,999
2023-07-15 15:00:00,15,5,0,1027
2023-07-15 16:00:00,16,5,0,829
2023-07-15 17:00:00,17,5,0,692
2023-07-15 18:00:00,18,5,0,624
2023-07-15 19:00:00,19,5,1,565
2023-07-15 20:00:00,20,5,0,917
2023-07-15 21:00:00,21,5,0,1043
2023-07-15 22:00:00,22,5,0,1082
2023-07-15 23:00:00,23,5,0,794
2023-07-16 00:00:00,0,6,0,1350
2023-07-16 01:00:00,1,6,0,1283
2023-07-16 02:00:00,2,6,0,1363
2023-07-16 03:00:00,3,6,0,1454
2023-07-16 04:00:00,4,6,0,1524
2023-07-16 05:00:00,5,6,0,1810
2023-07-16 06:00:00,6,6,0,1726
2023-07-16 07:00:00,7,6,0,1631
2023-07-16 08:00:00,8,6,0,1735
2023-07-16 09:00:00,9,6,0,1542
2023-07-16 10:00:00,10,6,0,1648
2023-07-16 11:00:00,11,6,0,1574
2023-07-16 12:00:00,12,6,0,1278
2023-07-16 13:00:00,13,6,1,1008
2023-07-16 14:00:00,14,6,0,1187
2023-07-16 15:00:00,15,6,0,954
2023-07-16 16:00:00,16,6,0,1040
2023-07-16 17:00:00,17,6,0,754
2023-07-16 18:00:00,18,6,0,604
2023-07-16 19:00:00,19,6,0,661
2023-07-16 20:00:00,20,6,0,800
2023-07-16 21:00:00,21,6,0,999
2023-07-16 22:00:00,22,6,0,934
2023-07-16 23:00:00,23,6,0,1103
2023-07-17 00:00:00,0,0,0,1575
2023-07-17 01:00:00,1,0,0,1764
2023-07-17 02:00:00,2,0,0,2084
2023-07-17 03:00:00,3,0,0,2089
2023-07-17 04:00:00,4,0,0,2075
2023-07-17 05:00:00,5,0,0,2305
2023-07-17 06:00:00,6,0,0,2202
2023-07-17 07:00:00,7,0,0,2196
2023-07-17 08:00:00,8,0,0,2247
2023-07-17 09:00:00,9,0,0,2019
2023-07-17 10:00:00,10,0,0,2041
2023-07-17 11:00:00,11,0,0,1913
2023-07-17 12:00:00,12,0,0,1685
2023-07-17 13:00:00,13,0,0,1430
2023-07-17 14:00:00,14,0,0,1451
2023-07-17 15:00:00,15,0,1,1160
2023-07-17 16:00:00,16,0,0,1348
2023-07-17 17:00:00,17,0,0,1388
2023-07-17 18:00:00,18,0,0,1150
2023-07-17 19:00:00,19,0,0,1294
2023-07-17 20:00:00,20,0,0,1166
2023-07-17 21:00:00,21,0,0,1366
2023-07-17 22:00:00,22,0,0,1560
2023-07-17 23:00:00,23,0,0,1661
2023-07-18 00:00:00,0,1,0,1710
2023-07-18 01:00:00,1,1,0,1802
2023-07-18 02:00:00,2,1,0,1850
2023-07-18 03:00:00,3,1,0,2030
2023-07-18 04:00:00,4,1,0,2001
2023-07-18 05:00:00,5,1,0,2148
2023-07-18 06:00:00,6,1,0,2019
2023-07-18 07:00:00,7,1,1,1751
2023-07-18 08:00:00,8,1,0,2218
2023-07-18 09:00:00,9,1,1,1827
2023-07-18 10:00:00,10,1,0,1921
2023-07-18 11:00:00,11,1,0,1835
2023-07-18 12:00:00,12,1,0,1719
2023-07-18 13:00:00,13,1,1,1316
2023-07-18 14:00:00,14,1,0,1485
2023-07-18 15:00:00,15,1,0,1212
2023-07-18 16:00:00,16,1,0,1022
2023-07-18 17:00:00,17,1,0,1115
2023-07-18 18:00:00,18,1,0,1184
2023-07-18 19:00:00,19,1,0,1313
2023-07-18 20:00:00,20,1,0,1290
2023-07-18 21:00:00,21,1,0,1399
2023-07-18 22:00:00,22,1,0,1360
2023-07-18 23:00:00,23,1,0,1563
2023-07-19 00:00:00,0,2,0,1706
2023-07-19 01:00:00,1,2,0,1753
2023-07-19 02:00:00,2,2,0,1843
2023-07-19 03:00:00,3,2,0,2030
2023-07-19 04:00:00,4,2,0,2199
2023-07-19 05:00:00,5,2,0,2092
2023-07-19 06:00:00,6,2,0,2179
2023-07-19 07:00:00,7,2,0,2318
2023-07-19 08:00:00,8,2,0,2081
2023-07-19 09:00:00,9,2,0,2054
2023-07-19 10:00:00,10,2,0,1939
2023-07-19 11:00:00,11,2,0,1810
2023-07-19 12:00:00,12,2,0,1866
2023-07-19 13:00:00,13,2,0,1601
2023-07-19 14:00:00,14,2,0,1292
2023-07-19 15:00:00,15,2,0,1499
2023-07-19 16:00:00,16,2,0,1294
2023-07-19 17:00:00,17,2,0,1179
2023-07-19 18:00:00,18,2,0,1334
2023-07-19 19:00:00,19,2,0,1139
2023-07-19 20:00:00,20,2,0,1438
2023-07-19 21:00:00,21,2,0,1355
2023-07-19 22:00:00,22,2,0,1550
2023-07-19 23:00:00,23,2,0,1877
2023-07-20 00:00:00,0,3,0,1718
2023-07-20 01:00:00,1,3,0,1819
2023-07-20 02:00:00,2,3,0,1843
2023-07-20 03:00:00,3,3,0,2041
2023-07-20 04:00:00,4,3,0,2029
2023-07-20 05:00:00,5,3,0,2164
2023-07-20 06:00:00,6,3,0,2489
2023-07-20 07:00:00,7,3,0,2194
2023-07-20 08:00:00,8,3,0,2077
2023-07-20 09:00:00,9,3,0,2032
2023-07-20 10:00:00,10,3,0,1908
2023-07-20 11:00:00,11,3,0,1934
2023-07-20 12:00:00,12,3,0,1690
2023-07-20 13:00:00,13,3,0,1731
2023-07-20 14:00:00,14,3,0,1418
2023-07-20 15:00:00,15,3,0,1321
2023-07-20 16:00:00,16,3,0,1177
2023-07-20 17:00:00,17,3,0,1178
2023-07-20 18:00:00,18,3,0,1026
2023-07-20 19:00:00,19,3,0,1004
2023-07-20 20:00:00,20,3,0,1329
2023-07-20 21:00:00,21,3,0,1171
2023-07-20 22:00:00,22,3,0,1490
2023-07-20 23:00:00,23,3,0,1520
2023-07-21 00:00:00,0,4,0,1793
2023-07-21 01:00:00,1,4,0,1657
2023-07-21 02:00:00,2,4,0,2009
2023-07-21 03:00:00,3,4,0,2086
2023-07-21 04:00:00,4,4,0,2169
2023-07-21 05:00:00,5,4,0,2295
2023-07-21 06:00:00,6,4,0,2207
2023-07-21 07:00:00,7,4,0,1938
2023-07-21 08:00:00,8,4,0,2177
2023-07-21 09:00:00,9,4,0,2085
2023-07-21 10:00:00,10,4,0,1925
2023-07-21 11:00:00,11,4,0,1745
2023-07-21 12:00:00,12,4,0,1663
2023-07-21 13:00:00,13,4,0,1716
2023-07-21 14:00:00,14,4,0,1358
2023-07-21 15:00:00,15,4,0,1172
2023-07-21 16:00:00,16,4,0,1120
2023-07-21 17:00:00,17,4,0,1213
2023-07-21 18:00:00,18,4,0,1367
2023-07-21 19:00:00,19,4,0,1437
2023-07-21 20:00:00,20,4,0,1332
2023-07-21 21:00:00,21,4,0,1248
2023-07-21 22:00:00,22,4,0,1362
2023-07-21 23:00:00,23,4,0,1658
2023-07-22 00:00:00,0,5,0,1433
2023-07-22 01:00:00,1,5,0,1365
2023-07-22 02:00:00,2,5,1,1392
2023-07-22 03:00:00,3,5,0,1630
2023-07-22 04:00:00,4,5,0,1804
2023-07-22 05:00:00,5,5,0,1897
2023-07-22 06:00:00,6,5,0,1651
2023-07-22 07:00:00,7,5,0,1828
2023-07-22 08:00:00,8,5,0,1875
2023-07-22 09:00:00,9,5,0,1597
2023-07-22 10:00:00,10,5,0,1444
2023-07-22 11:00:00,11,5,0,1478
2023-07-22 12:00:00,12,5,0,1313
2023-07-22 13:00:00,13,5,0,1137
2023-07-22 14:00:00,14,5,0,1049
2023-07-22 15:00:00,15,5,0,779
2023-07-22 16:00:00,16,5,0,907
2023-07-22 17:00:00,17,5,0,976
2023-07-22 18:00:00,18,5,0,728
2023-07-22 19:00:00,19,5,0,734
2023-07-22 20:00:00,20,5,0,884
2023-07-22 21:00:00,21,5,0,1231
2023-07-22 22:00:00,22,5,0,1159
2023-07-22 23:00:00,23,5,0,1161
2023-07-23 00:00:00,0,6,0,1303
2023-07-23 01:00:00,1,6,0,1549
2023-07-23 02:00:00,2,6,0,1459
2023-07-23 03:00:00,3,6,0,1714
2023-07-23 04:00:00,4,6,0,1621
2023-07-23 05:00:00,5,6,0,1875
2023-07-23 06:00:00,6,6,0,1770
2023-07-23 07:00:00,7,6,0,1803
2023-07-23 08:00:00,8,6,0,1697
2023-07-23 09:00:00,9,6,0,1723
2023-07-23 10:00:00,10,6,0,1532
2023-07-23 11:00:00,11,6,0,1645
2023-07-23 12:00:00,12,6,0,1441
2023-07-23 13:00:00,13,6,0,1040
2023-07-23 14:00:00,14,6,0,1069
2023-07-23 15:00:00,15,6,0,1019
2023-07-23 16:00:00,16,6,0,821
2023-07-23 17:00:00,17,6,0,938
2023-07-23 18:00:00,18,6,0,909
2023-07-23 19:00:00,19,6,0,808
2023-07-23 20:00:00,20,6,0,965
2023-07-23 21:00:00,21,6,0,705
2023-07-23 22:00:00,22,6,0,1185
2023-07-23 23:00:00,23,6,0,1259
2023-07-24 00:00:00,0,0,0,1591
2023-07-24 01:00:00,1,0,0,1854
2023-07-24 02:00:00,2,0,0,1747
2023-07-24 03:00:00,3,0,0,1977
2023-07-24 04:00:00,4,0,0,2242
2023-07-24 05:00:00,5,0,0,2181
2023-07-24 06:00:00,6,0,0,2193
2023-07-24 07:00:00,7,0,0,2187
2023-07-24 08:00:00,8,0,0,2125
2023-07-24 09:00:00,9,0,0,2152
2023-07-24 10:00:00,10,0,0,1888
2023-07-24 11:00:00,11,0,0,1871
2023-07-24 12:00:00,12,0,0,1585
2023-07-24 13:00:00,13,0,0,1644
2023-07-24 14:00:00,14,0,0,1417
2023-07-24 15:00:00,15,0,0,1342
2023-07-24 16:00:00,16,0,0,1230
2023-07-24 17:00:00,17,0,0,1193
2023-07-24 18:00:00,18,0,0,1099
2023-07-24 19:00:00,19,0,0,1249
2023-07-24 20:00:00,20,0,0,1322
2023-07-24 21:00:00,21,0,0,1213
2023-07-24 22:00:00,22,0,0,1390
2023-07-24 23:00:00,23,0,0,1573
2023-07-25 00:00:00,0,1,0,1640
2023-07-25 01:00:00,1,1,0,1807
2023-07-25 02:00:00,2,1,0,2111
2023-07-25 03:00:00,3,1,0,1951
2023-07-25 04:00:00,4,1,0,1901
2023-07-25 05:00:00,5,1,0,2123
2023-07-25 06:00:00,6,1,0,2167
2023-07-25 07:00:00,7,1,0,2133
2023-07-25 08:00:00,8,1,0,2159
2023-07-25 09:00:00,9,1,0,1950
2023-07-25 10:00:00,10,1,0,1832
2023-07-25 11:00:00,11,1,0,1761
2023-07-25 12:00:00,12,1,0,1634
2023-07-25 13:00:00,13,1,0,1782
2023-07-25 14:00:00,14,1,0,1605
2023-07-25 15:00:00,15,1,0,1179
2023-07-25 16:00:00,16,1,0,1074
2023-07-25 17:00:00,17,1,0,1208
2023-07-25 18:00:00,18,1,0,1391
2023-07-25 19:00:00,19,1,0,1283
2023-07-25 20:00:00,20,1,0,1263
2023-07-25 21:00:00,21,1,0,1300
2023-07-25 22:00:00,22,1,0,1557
2023-07-25 23:00:00,23,1,0,1588
2023-07-26 00:00:00,0,2,0,1873
2023-07-26 01:00:00,1,2,0,1660
2023-07-26 02:00:00,2,2,0,1992
2023-07-26 03:00:00,3,2,0,1997
2023-07-26 04:00:00,4,2,0,2174
2023-07-26 05:00:00,5,2,0,2208
2023-07-26 06:00:00,6,2,0,2250
2023-07-26 07:00:00,7,2,0,2280
2023-07-26 08:00:00,8,2,0,2271
2023-07-26 09:00:00,9,2,0,2248
2023-07-26 10:00:00,10,2,0,1951
2023-07-26 11:00:00,11,2,0,1775
